latitude;longitude;altitude;c3;c4;c5;c6;kmDone;kmToGo
44.834160;6.103650;350;0;0;0;0;41.46;118.54
44.834040;6.103725;352;0;0;0;0;41.49;118.51
44.833920;6.103800;354;0;0;0;0;41.52;118.48
44.833800;6.103875;355;0;0;0;0;41.55;118.45
44.833680;6.103950;357;0;0;0;0;41.58;118.42
44.833560;6.104025;359;0;0;0;0;41.61;118.39
44.833440;6.104100;360;0;0;0;0;41.64;118.36
44.833320;6.104175;362;0;0;0;0;41.67;118.33
44.833200;6.104250;364;0;0;0;0;41.70;118.30
44.833080;6.104325;366;0;0;0;0;41.73;118.27
44.832960;6.104400;367;0;0;0;0;41.76;118.24
44.832840;6.104475;369;0;0;0;0;41.79;118.21
44.832720;6.104550;371;0;0;0;0;41.82;118.18
44.832600;6.104625;373;0;0;0;0;41.85;118.15
44.832480;6.104700;374;0;0;0;0;41.88;118.12
44.832360;6.104775;376;0;0;0;0;41.91;118.09
44.832240;6.104850;378;0;0;0;0;41.94;118.06
44.832120;6.104925;380;0;0;0;0;41.97;118.03
44.832000;6.105000;382;0;0;0;0;42.00;118.00
44.831880;6.105075;384;0;0;0;0;42.03;117.97
44.831760;6.105150;385;0;0;0;0;42.06;117.94
44.831640;6.105225;387;0;0;0;0;42.09;117.91
44.831520;6.105300;389;0;0;0;0;42.12;117.88
44.831400;6.105375;391;0;0;0;0;42.15;117.85
44.831280;6.105450;393;0;0;0;0;42.18;117.82
44.831160;6.105525;395;0;0;0;0;42.21;117.79
44.831040;6.105600;397;0;0;0;0;42.24;117.76
44.830920;6.105675;399;0;0;0;0;42.27;117.73
44.830800;6.105750;401;0;0;0;0;42.30;117.70
44.830680;6.105825;403;0;0;0;0;42.33;117.67
44.830560;6.105900;405;0;0;0;0;42.36;117.64
44.830440;6.105975;407;0;0;0;0;42.39;117.61
44.830320;6.106050;408;0;0;0;0;42.42;117.58
44.830200;6.106125;410;0;0;0;0;42.45;117.55
44.830080;6.106200;412;0;0;0;0;42.48;117.52
44.829960;6.106275;414;0;0;0;0;42.51;117.49
44.829840;6.106350;416;0;0;0;0;42.54;117.46
44.829720;6.106425;418;0;0;0;0;42.57;117.43
44.829600;6.106500;420;0;0;0;0;42.60;117.40
44.829480;6.106575;423;0;0;0;0;42.63;117.37
44.829360;6.106650;425;0;0;0;0;42.66;117.34
44.829240;6.106725;427;0;0;0;0;42.69;117.31
44.829120;6.106800;429;0;0;0;0;42.72;117.28
44.829000;6.106875;431;0;0;0;0;42.75;117.25
44.828880;6.106950;433;0;0;0;0;42.78;117.22
44.828760;6.107025;435;0;0;0;0;42.81;117.19
44.828640;6.107100;437;0;0;0;0;42.84;117.16
44.828520;6.107175;439;0;0;0;0;42.87;117.13
44.828400;6.107250;441;0;0;0;0;42.90;117.10
44.828280;6.107325;443;0;0;0;0;42.93;117.07
44.828160;6.107400;445;0;0;0;0;42.96;117.04
44.828040;6.107475;447;0;0;0;0;42.99;117.01
44.827920;6.107550;450;0;0;0;0;43.02;116.98
44.827800;6.107625;452;0;0;0;0;43.05;116.95
44.827680;6.107700;454;0;0;0;0;43.08;116.92
44.827560;6.107775;456;0;0;0;0;43.11;116.89
44.827440;6.107850;458;0;0;0;0;43.14;116.86
44.827320;6.107925;460;0;0;0;0;43.17;116.83
44.827200;6.108000;462;0;0;0;0;43.20;116.80
44.827080;6.108075;465;0;0;0;0;43.23;116.77
44.826960;6.108150;467;0;0;0;0;43.26;116.74
44.826840;6.108225;469;0;0;0;0;43.29;116.71
44.826720;6.108300;471;0;0;0;0;43.32;116.68
44.826600;6.108375;473;0;0;0;0;43.35;116.65
44.826480;6.108450;476;0;0;0;0;43.38;116.62
44.826360;6.108525;478;0;0;0;0;43.41;116.59
44.826240;6.108600;480;0;0;0;0;43.44;116.56
44.826120;6.108675;482;0;0;0;0;43.47;116.53
44.826000;6.108750;484;0;0;0;0;43.50;116.50
44.825880;6.108825;487;0;0;0;0;43.53;116.47
44.825760;6.108900;489;0;0;0;0;43.56;116.44
44.825640;6.108975;491;0;0;0;0;43.59;116.41
44.825520;6.109050;493;0;0;0;0;43.62;116.38
44.825400;6.109125;496;0;0;0;0;43.65;116.35
44.825280;6.109200;498;0;0;0;0;43.68;116.32
44.825160;6.109275;500;0;0;0;0;43.71;116.29
44.825040;6.109350;502;0;0;0;0;43.74;116.26
44.824920;6.109425;505;0;0;0;0;43.77;116.23
44.824800;6.109500;507;0;0;0;0;43.80;116.20
44.824680;6.109575;509;0;0;0;0;43.83;116.17
44.824560;6.109650;511;0;0;0;0;43.86;116.14
44.824440;6.109725;514;0;0;0;0;43.89;116.11
44.824320;6.109800;516;0;0;0;0;43.92;116.08
44.824200;6.109875;518;0;0;0;0;43.95;116.05
44.824080;6.109950;521;0;0;0;0;43.98;116.02
44.823960;6.110025;523;0;0;0;0;44.01;115.99
44.823840;6.110100;525;0;0;0;0;44.04;115.96
44.823720;6.110175;527;0;0;0;0;44.07;115.93
44.823600;6.110250;530;0;0;0;0;44.10;115.90
44.823480;6.110325;532;0;0;0;0;44.13;115.87
44.823360;6.110400;534;0;0;0;0;44.16;115.84
44.823240;6.110475;537;0;0;0;0;44.19;115.81
44.823120;6.110550;539;0;0;0;0;44.22;115.78
44.823000;6.110625;541;0;0;0;0;44.25;115.75
44.822880;6.110700;544;0;0;0;0;44.28;115.72
44.822760;6.110775;546;0;0;0;0;44.31;115.69
44.822640;6.110850;548;0;0;0;0;44.34;115.66
44.822520;6.110925;551;0;0;0;0;44.37;115.63
44.822400;6.111000;553;0;0;0;0;44.40;115.60
44.822280;6.111075;555;0;0;0;0;44.43;115.57
44.822160;6.111150;558;0;0;0;0;44.46;115.54
44.822040;6.111225;560;0;0;0;0;44.49;115.51
44.821920;6.111300;562;0;0;0;0;44.52;115.48
44.821800;6.111375;565;0;0;0;0;44.55;115.45
44.821680;6.111450;567;0;0;0;0;44.58;115.42
44.821560;6.111525;569;0;0;0;0;44.61;115.39
44.821440;6.111600;572;0;0;0;0;44.64;115.36
44.821320;6.111675;574;0;0;0;0;44.67;115.33
44.821200;6.111750;576;0;0;0;0;44.70;115.30
44.821080;6.111825;579;0;0;0;0;44.73;115.27
44.820960;6.111900;581;0;0;0;0;44.76;115.24
44.820840;6.111975;584;0;0;0;0;44.79;115.21
44.820720;6.112050;586;0;0;0;0;44.82;115.18
44.820600;6.112125;588;0;0;0;0;44.85;115.15
44.820480;6.112200;591;0;0;0;0;44.88;115.12
44.820360;6.112275;593;0;0;0;0;44.91;115.09
44.820240;6.112350;595;0;0;0;0;44.94;115.06
44.820120;6.112425;598;0;0;0;0;44.97;115.03
44.820000;6.112500;600;0;0;0;0;45.00;115.00
44.819880;6.112575;602;0;0;0;0;45.03;114.97
44.819760;6.112650;605;0;0;0;0;45.06;114.94
44.819640;6.112725;607;0;0;0;0;45.09;114.91
44.819520;6.112800;609;0;0;0;0;45.12;114.88
44.819400;6.112875;612;0;0;0;0;45.15;114.85
44.819280;6.112950;614;0;0;0;0;45.18;114.82
44.819160;6.113025;616;0;0;0;0;45.21;114.79
44.819040;6.113100;619;0;0;0;0;45.24;114.76
44.818920;6.113175;621;0;0;0;0;45.27;114.73
44.818800;6.113250;624;0;0;0;0;45.30;114.70
44.818680;6.113325;626;0;0;0;0;45.33;114.67
44.818560;6.113400;628;0;0;0;0;45.36;114.64
44.818440;6.113475;631;0;0;0;0;45.39;114.61
44.818320;6.113550;633;0;0;0;0;45.42;114.58
44.818200;6.113625;635;0;0;0;0;45.45;114.55
44.818080;6.113700;638;0;0;0;0;45.48;114.52
44.817960;6.113775;640;0;0;0;0;45.51;114.49
44.817840;6.113850;642;0;0;0;0;45.54;114.46
44.817720;6.113925;645;0;0;0;0;45.57;114.43
44.817600;6.114000;647;0;0;0;0;45.60;114.40
44.817480;6.114075;649;0;0;0;0;45.63;114.37
44.817360;6.114150;652;0;0;0;0;45.66;114.34
44.817240;6.114225;654;0;0;0;0;45.69;114.31
44.817120;6.114300;656;0;0;0;0;45.72;114.28
44.817000;6.114375;659;0;0;0;0;45.75;114.25
44.816880;6.114450;661;0;0;0;0;45.78;114.22
44.816760;6.114525;663;0;0;0;0;45.81;114.19
44.816640;6.114600;666;0;0;0;0;45.84;114.16
44.816520;6.114675;668;0;0;0;0;45.87;114.13
44.816400;6.114750;670;0;0;0;0;45.90;114.10
44.816280;6.114825;673;0;0;0;0;45.93;114.07
44.816160;6.114900;675;0;0;0;0;45.96;114.04
44.816040;6.114975;677;0;0;0;0;45.99;114.01
44.815920;6.115050;679;0;0;0;0;46.02;113.98
44.815800;6.115125;682;0;0;0;0;46.05;113.95
44.815680;6.115200;684;0;0;0;0;46.08;113.92
44.815560;6.115275;686;0;0;0;0;46.11;113.89
44.815440;6.115350;689;0;0;0;0;46.14;113.86
44.815320;6.115425;691;0;0;0;0;46.17;113.83
44.815200;6.115500;693;0;0;0;0;46.20;113.80
44.815080;6.115575;695;0;0;0;0;46.23;113.77
44.814960;6.115650;698;0;0;0;0;46.26;113.74
44.814840;6.115725;700;0;0;0;0;46.29;113.71
44.814720;6.115800;702;0;0;0;0;46.32;113.68
44.814600;6.115875;704;0;0;0;0;46.35;113.65
44.814480;6.115950;707;0;0;0;0;46.38;113.62
44.814360;6.116025;709;0;0;0;0;46.41;113.59
44.814240;6.116100;711;0;0;0;0;46.44;113.56
44.814120;6.116175;713;0;0;0;0;46.47;113.53
44.814000;6.116250;716;0;0;0;0;46.50;113.50
44.813880;6.116325;718;0;0;0;0;46.53;113.47
44.813760;6.116400;720;0;0;0;0;46.56;113.44
44.813640;6.116475;722;0;0;0;0;46.59;113.41
44.813520;6.116550;724;0;0;0;0;46.62;113.38
44.813400;6.116625;727;0;0;0;0;46.65;113.35
44.813280;6.116700;729;0;0;0;0;46.68;113.32
44.813160;6.116775;731;0;0;0;0;46.71;113.29
44.813040;6.116850;733;0;0;0;0;46.74;113.26
44.812920;6.116925;735;0;0;0;0;46.77;113.23
44.812800;6.117000;738;0;0;0;0;46.80;113.20
44.812680;6.117075;740;0;0;0;0;46.83;113.17
44.812560;6.117150;742;0;0;0;0;46.86;113.14
44.812440;6.117225;744;0;0;0;0;46.89;113.11
44.812320;6.117300;746;0;0;0;0;46.92;113.08
44.812200;6.117375;748;0;0;0;0;46.95;113.05
44.812080;6.117450;750;0;0;0;0;46.98;113.02
44.811960;6.117525;753;0;0;0;0;47.01;112.99
44.811840;6.117600;755;0;0;0;0;47.04;112.96
44.811720;6.117675;757;0;0;0;0;47.07;112.93
44.811600;6.117750;759;0;0;0;0;47.10;112.90
44.811480;6.117825;761;0;0;0;0;47.13;112.87
44.811360;6.117900;763;0;0;0;0;47.16;112.84
44.811240;6.117975;765;0;0;0;0;47.19;112.81
44.811120;6.118050;767;0;0;0;0;47.22;112.78
44.811000;6.118125;769;0;0;0;0;47.25;112.75
44.810880;6.118200;771;0;0;0;0;47.28;112.72
44.810760;6.118275;773;0;0;0;0;47.31;112.69
44.810640;6.118350;775;0;0;0;0;47.34;112.66
44.810520;6.118425;777;0;0;0;0;47.37;112.63
44.810400;6.118500;780;0;0;0;0;47.40;112.60
44.810280;6.118575;782;0;0;0;0;47.43;112.57
44.810160;6.118650;784;0;0;0;0;47.46;112.54
44.810040;6.118725;786;0;0;0;0;47.49;112.51
44.809920;6.118800;788;0;0;0;0;47.52;112.48
44.809800;6.118875;790;0;0;0;0;47.55;112.45
44.809680;6.118950;792;0;0;0;0;47.58;112.42
44.809560;6.119025;793;0;0;0;0;47.61;112.39
44.809440;6.119100;795;0;0;0;0;47.64;112.36
44.809320;6.119175;797;0;0;0;0;47.67;112.33
44.809200;6.119250;799;0;0;0;0;47.70;112.30
44.809080;6.119325;801;0;0;0;0;47.73;112.27
44.808960;6.119400;803;0;0;0;0;47.76;112.24
44.808840;6.119475;805;0;0;0;0;47.79;112.21
44.808720;6.119550;807;0;0;0;0;47.82;112.18
44.808600;6.119625;809;0;0;0;0;47.85;112.15
44.808480;6.119700;811;0;0;0;0;47.88;112.12
44.808360;6.119775;813;0;0;0;0;47.91;112.09
44.808240;6.119850;815;0;0;0;0;47.94;112.06
44.808120;6.119925;816;0;0;0;0;47.97;112.03
44.808000;6.120000;818;0;0;0;0;48.00;112.00
44.807880;6.120075;820;0;0;0;0;48.03;111.97
44.807760;6.120150;822;0;0;0;0;48.06;111.94
44.807640;6.120225;824;0;0;0;0;48.09;111.91
44.807520;6.120300;826;0;0;0;0;48.12;111.88
44.807400;6.120375;827;0;0;0;0;48.15;111.85
44.807280;6.120450;829;0;0;0;0;48.18;111.82
44.807160;6.120525;831;0;0;0;0;48.21;111.79
44.807040;6.120600;833;0;0;0;0;48.24;111.76
44.806920;6.120675;834;0;0;0;0;48.27;111.73
44.806800;6.120750;836;0;0;0;0;48.30;111.70
44.806680;6.120825;838;0;0;0;0;48.33;111.67
44.806560;6.120900;840;0;0;0;0;48.36;111.64
44.806440;6.120975;841;0;0;0;0;48.39;111.61
44.806320;6.121050;843;0;0;0;0;48.42;111.58
44.806200;6.121125;845;0;0;0;0;48.45;111.55
44.806080;6.121200;846;0;0;0;0;48.48;111.52
44.805960;6.121275;848;0;0;0;0;48.51;111.49
44.805840;6.121350;850;0;0;0;0;48.54;111.46
44.805720;6.121425;851;0;0;0;0;48.57;111.43
44.805600;6.121500;853;0;0;0;0;48.60;111.40
44.805480;6.121575;855;0;0;0;0;48.63;111.37
44.805360;6.121650;856;0;0;0;0;48.66;111.34
44.805240;6.121725;858;0;0;0;0;48.69;111.31
44.805120;6.121800;859;0;0;0;0;48.72;111.28
44.805000;6.121875;861;0;0;0;0;48.75;111.25
44.804880;6.121950;863;0;0;0;0;48.78;111.22
44.804760;6.122025;864;0;0;0;0;48.81;111.19
44.804640;6.122100;866;0;0;0;0;48.84;111.16
44.804520;6.122175;867;0;0;0;0;48.87;111.13
44.804400;6.122250;869;0;0;0;0;48.90;111.10
44.804280;6.122325;870;0;0;0;0;48.93;111.07
44.804160;6.122400;872;0;0;0;0;48.96;111.04
44.804040;6.122475;873;0;0;0;0;48.99;111.01
44.803920;6.122550;875;0;0;0;0;49.02;110.98
44.803800;6.122625;876;0;0;0;0;49.05;110.95
44.803680;6.122700;878;0;0;0;0;49.08;110.92
44.803560;6.122775;879;0;0;0;0;49.11;110.89
44.803440;6.122850;880;0;0;0;0;49.14;110.86
44.803320;6.122925;882;0;0;0;0;49.17;110.83
44.803200;6.123000;883;0;0;0;0;49.20;110.80
44.803080;6.123075;885;0;0;0;0;49.23;110.77
44.802960;6.123150;886;0;0;0;0;49.26;110.74
44.802840;6.123225;887;0;0;0;0;49.29;110.71
44.802720;6.123300;889;0;0;0;0;49.32;110.68
44.802600;6.123375;890;0;0;0;0;49.35;110.65
44.802480;6.123450;891;0;0;0;0;49.38;110.62
44.802360;6.123525;893;0;0;0;0;49.41;110.59
44.802240;6.123600;894;0;0;0;0;49.44;110.56
44.802120;6.123675;895;0;0;0;0;49.47;110.53
44.802000;6.123750;896;0;0;0;0;49.50;110.50
44.801880;6.123825;898;0;0;0;0;49.53;110.47
44.801760;6.123900;899;0;0;0;0;49.56;110.44
44.801640;6.123975;900;0;0;0;0;49.59;110.41
44.801520;6.124050;901;0;0;0;0;49.62;110.38
44.801400;6.124125;902;0;0;0;0;49.65;110.35
44.801280;6.124200;904;0;0;0;0;49.68;110.32
44.801160;6.124275;905;0;0;0;0;49.71;110.29
44.801040;6.124350;906;0;0;0;0;49.74;110.26
44.800920;6.124425;907;0;0;0;0;49.77;110.23
44.800800;6.124500;908;0;0;0;0;49.80;110.20
44.800680;6.124575;909;0;0;0;0;49.83;110.17
44.800560;6.124650;910;0;0;0;0;49.86;110.14
44.800440;6.124725;911;0;0;0;0;49.89;110.11
44.800320;6.124800;913;0;0;0;0;49.92;110.08
44.800200;6.124875;914;0;0;0;0;49.95;110.05
44.800080;6.124950;915;0;0;0;0;49.98;110.02
44.799960;6.125025;916;0;0;0;0;50.01;109.99
44.799840;6.125100;917;0;0;0;0;50.04;109.96
44.799720;6.125175;918;0;0;0;0;50.07;109.93
44.799600;6.125250;919;0;0;0;0;50.10;109.90
44.799480;6.125325;920;0;0;0;0;50.13;109.87
44.799360;6.125400;921;0;0;0;0;50.16;109.84
44.799240;6.125475;922;0;0;0;0;50.19;109.81
44.799120;6.125550;922;0;0;0;0;50.22;109.78
44.799000;6.125625;923;0;0;0;0;50.25;109.75
44.798880;6.125700;924;0;0;0;0;50.28;109.72
44.798760;6.125775;925;0;0;0;0;50.31;109.69
44.798640;6.125850;926;0;0;0;0;50.34;109.66
44.798520;6.125925;927;0;0;0;0;50.37;109.63
44.798400;6.126000;928;0;0;0;0;50.40;109.60
44.798280;6.126075;929;0;0;0;0;50.43;109.57
44.798160;6.126150;929;0;0;0;0;50.46;109.54
44.798040;6.126225;930;0;0;0;0;50.49;109.51
44.797920;6.126300;931;0;0;0;0;50.52;109.48
44.797800;6.126375;932;0;0;0;0;50.55;109.45
44.797680;6.126450;932;0;0;0;0;50.58;109.42
44.797560;6.126525;933;0;0;0;0;50.61;109.39
44.797440;6.126600;934;0;0;0;0;50.64;109.36
44.797320;6.126675;935;0;0;0;0;50.67;109.33
44.797200;6.126750;935;0;0;0;0;50.70;109.30
44.797080;6.126825;936;0;0;0;0;50.73;109.27
44.796960;6.126900;937;0;0;0;0;50.76;109.24
44.796840;6.126975;937;0;0;0;0;50.79;109.21
44.796720;6.127050;938;0;0;0;0;50.82;109.18
44.796600;6.127125;938;0;0;0;0;50.85;109.15
44.796480;6.127200;939;0;0;0;0;50.88;109.12
44.796360;6.127275;940;0;0;0;0;50.91;109.09
44.796240;6.127350;940;0;0;0;0;50.94;109.06
44.796120;6.127425;941;0;0;0;0;50.97;109.03
44.796000;6.127500;941;0;0;0;0;51.00;109.00
44.795880;6.127575;942;0;0;0;0;51.03;108.97
44.795760;6.127650;942;0;0;0;0;51.06;108.94
44.795640;6.127725;943;0;0;0;0;51.09;108.91
44.795520;6.127800;943;0;0;0;0;51.12;108.88
44.795400;6.127875;944;0;0;0;0;51.15;108.85
44.795280;6.127950;944;0;0;0;0;51.18;108.82
44.795160;6.128025;945;0;0;0;0;51.21;108.79
44.795040;6.128100;945;0;0;0;0;51.24;108.76
44.794920;6.128175;945;0;0;0;0;51.27;108.73
44.794800;6.128250;946;0;0;0;0;51.30;108.70
44.794680;6.128325;946;0;0;0;0;51.33;108.67
44.794560;6.128400;946;0;0;0;0;51.36;108.64
44.794440;6.128475;947;0;0;0;0;51.39;108.61
44.794320;6.128550;947;0;0;0;0;51.42;108.58
44.794200;6.128625;947;0;0;0;0;51.45;108.55
44.794080;6.128700;948;0;0;0;0;51.48;108.52
44.793960;6.128775;948;0;0;0;0;51.51;108.49
44.793840;6.128850;948;0;0;0;0;51.54;108.46
44.793720;6.128925;948;0;0;0;0;51.57;108.43
44.793600;6.129000;949;0;0;0;0;51.60;108.40
44.793480;6.129075;949;0;0;0;0;51.63;108.37
44.793360;6.129150;949;0;0;0;0;51.66;108.34
44.793240;6.129225;949;0;0;0;0;51.69;108.31
44.793120;6.129300;949;0;0;0;0;51.72;108.28
44.793000;6.129375;949;0;0;0;0;51.75;108.25
44.792880;6.129450;950;0;0;0;0;51.78;108.22
44.792760;6.129525;950;0;0;0;0;51.81;108.19
44.792640;6.129600;950;0;0;0;0;51.84;108.16
44.792520;6.129675;950;0;0;0;0;51.87;108.13
44.792400;6.129750;950;0;0;0;0;51.90;108.10
44.792280;6.129825;950;0;0;0;0;51.93;108.07
44.792160;6.129900;950;0;0;0;0;51.96;108.04
44.792040;6.129975;950;0;0;0;0;51.99;108.01
44.791920;6.130050;950;0;0;0;0;52.02;107.98
44.791800;6.130125;950;0;0;0;0;52.05;107.95
44.791680;6.130200;950;0;0;0;0;52.08;107.92
44.791560;6.130275;950;0;0;0;0;52.11;107.89
44.791440;6.130350;950;0;0;0;0;52.14;107.86
44.791320;6.130425;950;0;0;0;0;52.17;107.83
44.791200;6.130500;949;0;0;0;0;52.20;107.80
44.791080;6.130575;949;0;0;0;0;52.23;107.77
44.790960;6.130650;949;0;0;0;0;52.26;107.74
44.790840;6.130725;949;0;0;0;0;52.29;107.71
44.790720;6.130800;948;0;0;0;0;52.32;107.68
44.790600;6.130875;948;0;0;0;0;52.35;107.65
44.790480;6.130950;948;0;0;0;0;52.38;107.62
44.790360;6.131025;947;0;0;0;0;52.41;107.59
44.790240;6.131100;947;0;0;0;0;52.44;107.56
44.790120;6.131175;946;0;0;0;0;52.47;107.53
44.790000;6.131250;946;0;0;0;0;52.50;107.50
44.789880;6.131325;945;0;0;0;0;52.53;107.47
44.789760;6.131400;945;0;0;0;0;52.56;107.44
44.789640;6.131475;944;0;0;0;0;52.59;107.41
44.789520;6.131550;943;0;0;0;0;52.62;107.38
44.789400;6.131625;943;0;0;0;0;52.65;107.35
44.789280;6.131700;942;0;0;0;0;52.68;107.32
44.789160;6.131775;941;0;0;0;0;52.71;107.29
44.789040;6.131850;941;0;0;0;0;52.74;107.26
44.788920;6.131925;940;0;0;0;0;52.77;107.23
44.788800;6.132000;939;0;0;0;0;52.80;107.20
44.788680;6.132075;938;0;0;0;0;52.83;107.17
44.788560;6.132150;937;0;0;0;0;52.86;107.14
44.788440;6.132225;936;0;0;0;0;52.89;107.11
44.788320;6.132300;935;0;0;0;0;52.92;107.08
44.788200;6.132375;935;0;0;0;0;52.95;107.05
44.788080;6.132450;934;0;0;0;0;52.98;107.02
44.787960;6.132525;933;0;0;0;0;53.01;106.99
44.787840;6.132600;931;0;0;0;0;53.04;106.96
44.787720;6.132675;930;0;0;0;0;53.07;106.93
44.787600;6.132750;929;0;0;0;0;53.10;106.90
44.787480;6.132825;928;0;0;0;0;53.13;106.87
44.787360;6.132900;927;0;0;0;0;53.16;106.84
44.787240;6.132975;926;0;0;0;0;53.19;106.81
44.787120;6.133050;925;0;0;0;0;53.22;106.78
44.787000;6.133125;923;0;0;0;0;53.25;106.75
44.786880;6.133200;922;0;0;0;0;53.28;106.72
44.786760;6.133275;921;0;0;0;0;53.31;106.69
44.786640;6.133350;919;0;0;0;0;53.34;106.66
44.786520;6.133425;918;0;0;0;0;53.37;106.63
44.786400;6.133500;917;0;0;0;0;53.40;106.60
44.786280;6.133575;915;0;0;0;0;53.43;106.57
44.786160;6.133650;914;0;0;0;0;53.46;106.54
44.786040;6.133725;912;0;0;0;0;53.49;106.51
44.785920;6.133800;911;0;0;0;0;53.52;106.48
44.785800;6.133875;909;0;0;0;0;53.55;106.45
44.785680;6.133950;908;0;0;0;0;53.58;106.42
44.785560;6.134025;906;0;0;0;0;53.61;106.39
44.785440;6.134100;905;0;0;0;0;53.64;106.36
44.785320;6.134175;903;0;0;0;0;53.67;106.33
44.785200;6.134250;901;0;0;0;0;53.70;106.30
44.785080;6.134325;900;0;0;0;0;53.73;106.27
44.784960;6.134400;898;0;0;0;0;53.76;106.24
44.784840;6.134475;896;0;0;0;0;53.79;106.21
44.784720;6.134550;894;0;0;0;0;53.82;106.18
44.784600;6.134625;893;0;0;0;0;53.85;106.15
44.784480;6.134700;891;0;0;0;0;53.88;106.12
44.784360;6.134775;889;0;0;0;0;53.91;106.09
44.784240;6.134850;887;0;0;0;0;53.94;106.06
44.784120;6.134925;885;0;0;0;0;53.97;106.03
44.784000;6.135000;883;0;0;0;0;54.00;106.00
44.783880;6.135075;881;0;0;0;0;54.03;105.97
44.783760;6.135150;879;0;0;0;0;54.06;105.94
44.783640;6.135225;877;0;0;0;0;54.09;105.91
44.783520;6.135300;875;0;0;0;0;54.12;105.88
44.783400;6.135375;873;0;0;0;0;54.15;105.85
44.783280;6.135450;871;0;0;0;0;54.18;105.82
44.783160;6.135525;869;0;0;0;0;54.21;105.79
44.783040;6.135600;867;0;0;0;0;54.24;105.76
44.782920;6.135675;865;0;0;0;0;54.27;105.73
44.782800;6.135750;863;0;0;0;0;54.30;105.70
44.782680;6.135825;860;0;0;0;0;54.33;105.67
44.782560;6.135900;858;0;0;0;0;54.36;105.64
44.782440;6.135975;856;0;0;0;0;54.39;105.61
44.782320;6.136050;854;0;0;0;0;54.42;105.58
44.782200;6.136125;851;0;0;0;0;54.45;105.55
44.782080;6.136200;849;0;0;0;0;54.48;105.52
44.781960;6.136275;847;0;0;0;0;54.51;105.49
44.781840;6.136350;844;0;0;0;0;54.54;105.46
44.781720;6.136425;842;0;0;0;0;54.57;105.43
44.781600;6.136500;840;0;0;0;0;54.60;105.40
44.781480;6.136575;837;0;0;0;0;54.63;105.37
44.781360;6.136650;835;0;0;0;0;54.66;105.34
44.781240;6.136725;832;0;0;0;0;54.69;105.31
44.781120;6.136800;830;0;0;0;0;54.72;105.28
44.781000;6.136875;827;0;0;0;0;54.75;105.25
44.780880;6.136950;825;0;0;0;0;54.78;105.22
44.780760;6.137025;822;0;0;0;0;54.81;105.19
44.780640;6.137100;820;0;0;0;0;54.84;105.16
44.780520;6.137175;817;0;0;0;0;54.87;105.13
44.780400;6.137250;815;0;0;0;0;54.90;105.10
44.780280;6.137325;812;0;0;0;0;54.93;105.07
44.780160;6.137400;809;0;0;0;0;54.96;105.04
44.780040;6.137475;807;0;0;0;0;54.99;105.01
44.779920;6.137550;804;0;0;0;0;55.02;104.98
44.779800;6.137625;801;0;0;0;0;55.05;104.95
44.779680;6.137700;799;0;0;0;0;55.08;104.92
44.779560;6.137775;796;0;0;0;0;55.11;104.89
44.779440;6.137850;793;0;0;0;0;55.14;104.86
44.779320;6.137925;790;0;0;0;0;55.17;104.83
44.779200;6.138000;788;0;0;0;0;55.20;104.80
44.779080;6.138075;785;0;0;0;0;55.23;104.77
44.778960;6.138150;782;0;0;0;0;55.26;104.74
44.778840;6.138225;779;0;0;0;0;55.29;104.71
44.778720;6.138300;776;0;0;0;0;55.32;104.68
44.778600;6.138375;773;0;0;0;0;55.35;104.65
44.778480;6.138450;771;0;0;0;0;55.38;104.62
44.778360;6.138525;768;0;0;0;0;55.41;104.59
44.778240;6.138600;765;0;0;0;0;55.44;104.56
44.778120;6.138675;762;0;0;0;0;55.47;104.53
44.778000;6.138750;759;0;0;0;0;55.50;104.50
44.777880;6.138825;756;0;0;0;0;55.53;104.47
44.777760;6.138900;753;0;0;0;0;55.56;104.44
44.777640;6.138975;750;0;0;0;0;55.59;104.41
44.777520;6.139050;747;0;0;0;0;55.62;104.38
44.777400;6.139125;744;0;0;0;0;55.65;104.35
44.777280;6.139200;741;0;0;0;0;55.68;104.32
44.777160;6.139275;738;0;0;0;0;55.71;104.29
44.777040;6.139350;735;0;0;0;0;55.74;104.26
44.776920;6.139425;732;0;0;0;0;55.77;104.23
44.776800;6.139500;729;0;0;0;0;55.80;104.20
44.776680;6.139575;726;0;0;0;0;55.83;104.17
44.776560;6.139650;723;0;0;0;0;55.86;104.14
44.776440;6.139725;720;0;0;0;0;55.89;104.11
44.776320;6.139800;716;0;0;0;0;55.92;104.08
44.776200;6.139875;713;0;0;0;0;55.95;104.05
44.776080;6.139950;710;0;0;0;0;55.98;104.02
44.775960;6.140025;707;0;0;0;0;56.01;103.99
44.775840;6.140100;704;0;0;0;0;56.04;103.96
44.775720;6.140175;701;0;0;0;0;56.07;103.93
44.775600;6.140250;698;0;0;0;0;56.10;103.90
44.775480;6.140325;694;0;0;0;0;56.13;103.87
44.775360;6.140400;691;0;0;0;0;56.16;103.84
44.775240;6.140475;688;0;0;0;0;56.19;103.81
44.775120;6.140550;685;0;0;0;0;56.22;103.78
44.775000;6.140625;682;0;0;0;0;56.25;103.75
44.774880;6.140700;678;0;0;0;0;56.28;103.72
44.774760;6.140775;675;0;0;0;0;56.31;103.69
44.774640;6.140850;672;0;0;0;0;56.34;103.66
44.774520;6.140925;669;0;0;0;0;56.37;103.63
